card_id,name,pitch,classes,talents,kind,type_text,cost,power,defense,cc_legal,rarities,easiest_rarity,sets,printing_code,image_url
wQmDNJMgNTftTKBHcb9Rc,Aphrodias,,Illusionist,Lightning,Weapon,Lightning Illusionist Weapon - Orb (2H),,,,true,B|C|P,B,AZS|GEM|OMN,AZS002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AZS002-RF.webp
mHnppNNqw9hMncFgCJdCB,Apocalypse Automaton,1,Mechanologist,,Deck,Mechanologist Action - Attack,3,6,3,true,M|P,M,FAB|TCC,FAB175,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB175-CF.webp
gJg89dTHTbjhQPnnfkMpP,Aqua Laps,,,Mystic,Equipment,Mystic Equipment - Legs,,,1,true,C|P,C,LGS|MST,LGS277,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS277-RF.webp
NbbDrzwLMP7CH69PHcWfK,Aqua Seeing Shell,,,Mystic,Equipment,Mystic Equipment - Head,,,1,true,C|P,C,LGS|MST|NUU,LGS274,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS274-RF.webp
9F7RHWjLgCDRqwMww99GN,Arakni,,Assassin,,Hero,Assassin Hero - Young,,,,false,B|R|P|V,B,ARK|DYN|HER|HNT|MPA,ARK001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARK001.webp
nkBnGcCDpf9KHChtrrN6b,"Arakni, 5L!p3d 7hRu 7h3 cR4X",,Assassin,Chaos,Hero,Chaos Assassin Hero,,,,true,M|P|V,M,AAC|HER|HNT|WIN,AAC001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAC001.webp
RPWBDmM6hG6dk9zMWwr6b,"Arakni, Black Widow",,Assassin,Chaos,Hero,Chaos Assassin Demi-Hero,,,,true,B|T|P|V,B,HNT|LGS|SAR|WOD,HNT003,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT003.webp
QrrLFqPwPhPkqTwqnzCMq,"Arakni, Funnel Web",,Assassin,Chaos,Hero,Chaos Assassin Demi-Hero,,,,true,B|T|P|V,B,HNT|LGS|SAR|WOD,HNT004,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT004.webp
CKtFCgnGdwMDBh7dzDqqz,"Arakni, Huntsman",,Assassin,,Hero,Assassin Hero,,,,true,M|P|V,M,DYN|HER|HNT|WIN,DYN113,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DYN113.webp
rzm9GQbbBrrDzLQRcB6kK,"Arakni, Marionette",,Assassin,Chaos,Hero,Chaos Assassin Hero,,,,true,M|P|V,M,HER|HNT|WIN,HER132,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HER132-RF.webp
hJDM6fWpRRf6jLqrW8KRr,"Arakni, Orb-Weaver",,Assassin,Chaos,Hero,Chaos Assassin Demi-Hero,,,,true,B|T|P|V,B,HNT|LGS|SAR|WOD,HNT005,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT005.webp
dhHz8JT9mMD79KJqNWNnB,"Arakni, Redback",,Assassin,Chaos,Hero,Chaos Assassin Demi-Hero,,,,true,B|T|P|V,B,HNT|LGS|SAR|WOD,HNT006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT006.webp
jkwfjdcDbhRnDrPWDnwT9,"Arakni, Solitary Confinement",,Assassin,,Hero,Assassin Hero - Young,,,,false,T|C|P|V,T,ARA|HER|HNT|OUT,ARA001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARA001.webp
twn6MLFjQJrQ9GnwW9BNd,"Arakni, Tarantula",,Assassin,Chaos,Hero,Chaos Assassin Demi-Hero,,,,true,B|T|P|V,B,HNT|LGS|SAR|WOD,HNT007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT007.webp
dkzRfmwLkcGrgmnzTQzcJ,"Arakni, Trap-Door",,Assassin,Chaos,Hero,Chaos Assassin Demi-Hero,,,,true,B|T|P|V,B,HNT|LGS|SAR|WOD,HNT008,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT008.webp
qMNzBQBKDMgnGpTfGgKkP,"Arakni, Web of Deceit",,Assassin,Chaos,Hero,Chaos Assassin Hero - Young,,,,false,T|R|V,T,HNT|SAR|WOD,HNT002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/HNT002.webp
NQWmfLtTzfWhgHqwznD7g,Arc Bending,1,Ranger,Elemental,Deck,Elemental Ranger Action - Arrow Attack,1,5,3,true,R,R,PEN,PEN202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN202.webp
hD7Tgjzp9pwjttPmcFttW,Arc Light Sentinel,2,Illusionist,Light,Deck,Light Illusionist Instant - Aura,6,,,true,M|P,M,APR|JDG|MON,APR016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/APR016.webp
7J87gL6NR9MjHMLM6cWGB,Arc Lightning,2,Runeblade,Lightning,Deck,Lightning Runeblade Action,0,,2,true,M|P,M,AST|FAB|ROS,AST022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST022.webp
wBbcmhwcnfD8cgzrfk6gQ,Arc Ramp,1,Wizard,Lightning,Deck,Lightning Wizard Action,0,,2,true,R,R,OMN,OMN100,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN100.webp
fCdJGpdcFjfFTQjgmQ8Rp,Arc Ramp,2,Wizard,Lightning,Deck,Lightning Wizard Action,0,,2,true,R,R,OMN,OMN101,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN101.webp
9btBbfjNhPmdQwJLTNnGq,Arc Ramp,3,Wizard,Lightning,Deck,Lightning Wizard Action,0,,2,true,R,R,OMN,OMN102,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN102.webp
b6DbmpN6JNfdhNNm86qWW,Arcane Compliance,3,Generic,,Deck,Generic Instant,0,,,true,M,M,SEA,SEA261,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SEA261.webp
Rft8fQBq9gz7bRh6BfjRC,Arcane Cussing,1,Runeblade,,Deck,Runeblade Action - Aura,1,,2,true,C,C,FLR|ROS,FLR012,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR012.webp
pNJQBp68dnBdTNhpKkhch,Arcane Cussing,2,Runeblade,,Deck,Runeblade Action - Aura,1,,2,true,C,C,FLR|ROS,FLR018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR018.webp
PqtddPd9R76TbBtrChz6d,Arcane Cussing,3,Runeblade,,Deck,Runeblade Action - Aura,1,,2,true,C,C,FLR|ROS,FLR024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR024.webp
qkLmDfFnGLhCCFtHPtLj7,Arcane Lantern,,Generic,,Equipment,Generic Equipment - Off-Hand,,,,true,R|P,R,EVR|FAB|SLY,EVR155,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVR155.webp
p9rcH7g9C8Gt8WbPHbPWg,Arcane Polarity,1,Generic,,Deck,Generic Instant,0,,,true,C|P,C,LGS|ROS|SBA|SBZ|SFA,LGS458,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS458-RF.webp
QW7gqb6tmznfRQNnMkWmW,Arcane Polarity,2,Generic,,Deck,Generic Instant,0,,,true,C,C,ROS,ROS232,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS232.webp
LRjFLRLMdzg9fpWDWQwMC,Arcane Polarity,3,Generic,,Deck,Generic Instant,0,,,true,C,C,ROS,ROS233,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS233.webp
f8bDMcqJ78QTCBznWpwwN,Arcane Seeds // Life,1,Runeblade,Earth,Deck,Runeblade Action // Earth Instant,0,,3,true,R|P,R,FLR|LGS|ROS|SBA,FLR013,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FLR013.webp
qHchQQKQNHj6mWgrcR96W,Arcane Twining,1,Wizard,,Deck,Wizard Action,0,,3,true,C,C,OSC|ROS,OSC012,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OSC012.webp
qKj6WNWcF9RtfbwRRNnbT,Arcane Twining,2,Wizard,,Deck,Wizard Action,0,,3,true,C,C,ROS,ROS187,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS187.webp
GpH8Grr9GpG8qD7PPm9Lt,Arcane Twining,3,Wizard,,Deck,Wizard Action,0,,3,true,C,C,ROS|SBZ|SIY|VER,ROS188,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS188.webp
H87pKGPFG9qBRFBnR8MTL,Arcanic Crackle,1,Runeblade,,Deck,Runeblade Action - Attack,0,3,3,true,C,C,AST|MON,AST007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST007.webp
8FNgPpkdWdNw6n9HjbWzM,Arcanic Crackle,2,Runeblade,,Deck,Runeblade Action - Attack,0,2,3,true,C,C,MON,MON236,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MON236.webp
KB87gnCLWPPqbTzFwrCwM,Arcanic Crackle,3,Runeblade,,Deck,Runeblade Action - Attack,0,1,3,true,C,C,AST|CHN|MON,AST024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST024.webp
JH8zBb9R8WgDTGFmjNrRp,Arcanic Cunning,1,Runeblade,,Deck,Runeblade Action - Attack,0,4,3,true,R,R,OMN,OMN088,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN088.webp
mtmwgMQkDf6BgBGNGJHRF,Arcanic Cunning,2,Runeblade,,Deck,Runeblade Action - Attack,0,3,3,true,R,R,OMN,OMN089,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN089.webp
tptp9kn8nHrbDfhFp7rCQ,Arcanic Cunning,3,Runeblade,,Deck,Runeblade Action - Attack,0,2,3,true,R,R,OMN,OMN090,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN090.webp
jm9pR68kPHDjmkLRcJq9p,Arcanic Reproach,3,Runeblade,Lightning,Deck,Lightning Runeblade Instant - Aura,0,,3,true,M,M,OMN,OMN052,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN052.webp
dFm9z7KzTbWHCbw9CgN7h,Arcanic Shockwave,1,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,0,4,3,true,C|P,C,AST|ELE|LGS|SBA,AST008,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST008.webp
dwwctGFw9hmcJLrQ7DTFN,Arcanic Shockwave,2,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,0,3,3,true,C,C,ELE,ELE074,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE074.webp
fHRbFnj8CDThpRPckFMQB,Arcanic Shockwave,3,Runeblade,Elemental,Deck,Elemental Runeblade Action - Attack,0,2,3,true,C,C,ELE,ELE075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE075.webp
wQTTDGrkQHrFdqrWBd9WC,Arcanic Spike,1,Runeblade,,Deck,Runeblade Action - Attack,2,5,3,true,C,C,ROS,ROS134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS134.webp
T6w9bHBQFhbH9CbnqcTcz,Arcanic Spike,2,Runeblade,,Deck,Runeblade Action - Attack,2,4,3,true,C,C,ROS,ROS135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS135.webp
jWLtJzRFkTRqPDkwT7T6N,Arcanic Spike,3,Runeblade,,Deck,Runeblade Action - Attack,2,3,3,true,C,C,ROS,ROS136,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ROS136.webp
876Q8WnHQCPctd89zd8tn,Arcanite Fortress,,Generic,,Equipment,Generic Equipment - Chest,,,*,true,P|L,P,FAB|ROS,FAB254,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB254-GF.webp
NQDNdGfjP6bd8WHP8QNnt,Arcanite Skullcap,,Generic,,Equipment,Generic Equipment - Head,,,1,true,P|L,P,ARC|EVR|FAB,ARC150,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARC150-CF.webp
zBm89zN88pdhTqkjCNzqG,Arcbane Grasp,3,Mechanologist,,Equipment,Mechanologist Instant Equipment - Evo Base Arms,0,,0,true,M,M,OMN,OMN236,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN236.webp
rWtcmPrWgJwnmKNhj8nMk,Arctic Incarceration,1,,Ice,Deck,Ice Action,0,,2,true,C,C,UPR,UPR144,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR144.webp
nPmkJGtLgnfFnWgcKqgq6,Arctic Incarceration,2,,Ice,Deck,Ice Action,0,,2,true,C,C,UPR,UPR145,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR145.webp
Fq8bJCMprNbTn6rKbchgB,Arctic Incarceration,3,,Ice,Deck,Ice Action,0,,2,true,C,C,UPR,UPR146,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/UPR146.webp
BTJDM7m8qmwQBbqFNK6Fr,Arena Medic,,,,Deck,Event,,,,false,C,C,SMP,SMP019,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SMP019.webp
g6JbT9QmdqT8nQwH8cFCh,Argh... Smash!,2,Brute,,Deck,Brute Action,3,,3,true,M,M,CRU,CRU009,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU009.webp
hKGMtQDHtqLhzg8Lzmjmc,Arknight Ascendancy,1,Runeblade,,Deck,Runeblade Action - Attack,6,5,3,true,M,M,1HP|ARC|AVS,1HP265,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP265.webp
pkMGCRh9fDT98dRgnQF8W,Arknight Shard,3,Runeblade,,Deck,Runeblade Resource - Gem,,,,true,F,F,CRU,CRU000,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CRU000-CF.webp
z6hzjr7zdqfrh8nQMf6CH,Arousing Wave,,Assassin,Mystic,Equipment,Mystic Assassin Equipment - Arms,,,1,true,C|P,C,LGS|MST|NUU,LGS269,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/LGS269-RF.webp
mcgDWKjwLQ9thKbjmqBJG,Arrogant Showboating,3,,Reviled,Deck,Reviled Instant,0,,,true,R,R,SUP,SUP096,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP096.webp
KmwdjTRNdP6LTTrwm8NN8,Art of Desire: Body,1,Assassin,,Deck,Assassin Action - Attack,0,3,3,true,R,R,AAC|MST|NUU|SAR,AAC008,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AAC008.webp
JbgBc7fQLWMjtWQDhnwkm,Art of Desire: Mind,3,Assassin,,Deck,Assassin Action - Attack,0,1,3,true,R,R,MST|SAR,MST108,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST108.webp
8rJMBH8Bm7WcLrH8T9WbN,Art of Desire: Soul,2,Assassin,,Deck,Assassin Action - Attack,0,2,3,true,R,R,MST,MST107,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST107.webp
GpCFNqmnBGdcrgqPHQMGC,Art of the Dragon: Blood,1,Ninja,,Deck,Ninja Action - Attack,0,4,3,true,M|P,M,FAB|HNT,FAB307,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB307-RF.webp
NFwCqzTPKgDMPwMdFhbP7,Art of the Dragon: Claw,1,Ninja,,Deck,Ninja Action - Attack,1,5,3,true,R|P,R,FAB|HNT,FAB308,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB308-RF.webp
KrwdmQ7RpjpPhf8Hmg6ct,Art of the Dragon: Fire,1,Ninja,,Deck,Ninja Action - Attack,1,5,3,true,R|P,R,CIN|FAB|HNT|SFA,CIN007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/CIN007.webp
cNjtmFrD8bMPtTfgzmcJf,Art of the Dragon: Scale,1,Ninja,,Deck,Ninja Action - Attack,1,5,3,true,R|P,R,FAB|HNT,FAB310,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB310-RF.webp
6RzzhHKt8kjPMkfmQ9LqJ,Art of the Phoenix: War,1,,Draconic,Deck,Draconic Instant,1,,,true,M,M,PEN,PEN254,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN254.webp
G7bRDqbhCJD76fH77Mfm7,Art of War,2,Generic,,Deck,Generic Instant,1,,,true,M|P,M,1HP|ARC|JDG,1HP366,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/1HP366.webp
G6CnbFqjfGgKqqqmnCbMh,Ash,,Illusionist,Draconic|Ash,Token,Draconic Illusionist Token - Ash,,,,true,T|C|V,T,DRO|UPR,DRO002,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DRO002.webp
gTFpc8PnjzBtjcJkzcCbt,Asking for Trouble,2,Brute,,Deck,Brute Block,,,4,true,R,R,SUP,SUP140,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP140.webp
cFgpPh7JLB8jCtrTd6nKG,Aspect of Tiger: Body,1,Ninja,,Deck,Ninja Action - Attack,0,3,3,true,R,R,MST,MST164,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST164.webp
p6nMGj9fLB8p9HFDhrJRP,Aspect of Tiger: Mind,3,Ninja,,Deck,Ninja Action - Attack,0,1,3,true,R,R,MST|ZEN,MST166,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST166.webp
khwtPrnQkQFfNBccCczht,Aspect of Tiger: Soul,2,Ninja,,Deck,Ninja Action - Attack,0,2,3,true,R,R,MST,MST165,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST165.webp
bnFnGz7gd8tRfQfcmk8nG,Assault and Battery,1,Brute,,Deck,Brute Action - Attack,3,7,3,true,C,C,ARR|HVY|RHI,ARR007,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARR007.webp
qPCk966FkDC7zpqffQpqD,Assault and Battery,2,Brute,,Deck,Brute Action - Attack,3,6,3,true,C,C,ARR|HVY,ARR016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ARR016.webp
TgfHM6NJztn6HpbgjDNMg,Assault and Battery,3,Brute,,Deck,Brute Action - Attack,3,5,3,true,C,C,AKO|HVY|RHI,AKO018,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AKO018.webp
BkRHdjBwFhwMwmBfDhpfb,Assembly Module,3,Mechanologist,,Deck,Mechanologist Action - Item,0,,,true,R,R,PEN,PEN067,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN067.webp
rNhqkLtwRGdRf7Pkh6b7b,Astral Assault,1,,Lightning,Deck,Lightning Action - Attack,2,5,2,true,C,C,OMN,OMN160,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN160.webp
dhfWgpW6bPJrPMcKrFRdt,Astral Assault,2,,Lightning,Deck,Lightning Action - Attack,2,4,2,true,C,C,OMN,OMN161,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN161.webp
BJBhJz9Gmjc6fpQjzrDB8,Astral Assault,3,,Lightning,Deck,Lightning Action - Attack,2,3,2,true,C,C,OMN,OMN162,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN162.webp
h6tW6K9N8LRqtbQrJLpgC,Astral Bridge,1,Wizard,Lightning,Deck,Lightning Wizard Instant,0,,,true,M,M,OMN,OMN098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN098.webp
9zdPMfzWLFq7PWbjKmCc6,Astral Etchings,1,Illusionist,,Deck,Illusionist Action,1,,3,true,R,R,MST|SEN,MST134,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST134.webp
cmknRBBPtjNQzhkQPWpcJ,Astral Etchings,2,Illusionist,,Deck,Illusionist Action,1,,3,true,R,R,MST,MST135,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST135.webp
DpWbbCGtWQJwRhrKr9Cwm,Astral Etchings,3,Illusionist,,Deck,Illusionist Action,1,,3,true,R,R,ENG|MST,ENG016,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ENG016.webp
JGKT7tnrTWkdRwpDwdGfd,Astral Strike,1,,Lightning,Deck,Lightning Action - Attack,1,5,3,true,M|P,M,FAB|OMN,FAB469,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB469-CF.webp
LgNWtWWTNFLDnWzjbkTqT,Astravolt Elemental,1,,Lightning,Deck,Lightning Action - Attack,0,3,3,true,M,M,PEN,PEN241,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/PEN241.webp
wGgcM7RtPfm8PtFhrcchm,Attention Grabbers,,Guardian,,Equipment,Guardian Equipment - Arms,,,1,true,M,M,APS|SUP,APS006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/APS006-RF.webp
QTk8NJWmtGQnw9WFTkkP7,Attune with Cosmic Vibrations,3,,Mystic,Deck,Mystic Action - Attack,0,2,2,true,M,M,MST,MST075,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MST075.webp
nwtQNgqNfgLQwFCnJDpwB,Auric Shards,1,Illusionist,Lightning,Deck,Lightning Illusionist Instant - Aura,1,,,true,C,C,AZS|OMN,AZS015,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AZS015.webp
JgjRzjfBTL8fhNjMn7bkJ,Auric Shards,2,Illusionist,Lightning,Deck,Lightning Illusionist Instant - Aura,1,,,true,C,C,OMN,OMN028,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN028.webp
KbN76qW8BpGFCBchTLHGh,Auric Shards,3,Illusionist,Lightning,Deck,Lightning Illusionist Instant - Aura,1,,,true,C,C,OMN,OMN029,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN029.webp
TDrmKkRWGKWnqfQkT9QML,Aurora,,Runeblade,Elemental,Hero,Elemental Runeblade Hero - Young,,,,false,T|R|V,T,AUA|AUR|ROS,AUA001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AUA001-RF.webp
WwKdgRBmtM6CpRjwM97Lh,"Aurora, Emissary of Lightning",,Runeblade,Lightning,Hero,Lightning Runeblade Hero - Young,,,,false,B|V,B,OMN,OMN048,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN048.webp
WDhGzj9m8MWhkkfRMB7Jg,"Aurora, Legacy of Tempest",,Runeblade,Lightning,Hero,Lightning Runeblade Hero,,,,true,B|V,B,OMN,OMN047,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN047.webp
mHBtPppktRTkWpnf69dHj,"Aurora, Shooting Star",,Runeblade,Elemental,Hero,Elemental Runeblade Hero,,,,true,M|P|V,M,AST|HER|ROS|WIN,AST001,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AST001.webp
qMpdhqQqktTKQHcQJ8f6B,Aurum Aegis,,Guardian,,Equipment,Guardian Equipment - Off-Hand,,,2,true,P|L,P,FAB|HVY,FAB180,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/FAB180-GF.webp
Wkg8Fp6Wg7Cnb8rzHGqFh,Authority of Ataya,3,Generic,,Deck,Generic Resource - Gem,,,,true,F,F,SUP,SUP000,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SUP000-RF.webp
Frp76KgppTJBPkQGbJ87J,Autosave Script,3,Mechanologist,,Deck,Mechanologist Action - Item,0,,,true,C,C,EVO,EVO098,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/EVO098.webp
nwNfL8wPDtKW9jCFktCBL,Autumn's Touch,1,,Earth,Deck,Earth Action - Attack,3,7,3,true,C,C,ELE|ROS|VER,ELE128,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE128.webp
pKdGGghdpnBCzrjwPmkPg,Autumn's Touch,2,,Earth,Deck,Earth Action - Attack,3,6,3,true,C,C,BRI|ELE|ROS|TER,BRI022,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/BRI022.webp
QqghkNGDQHkGMRGRt8pDr,Autumn's Touch,3,,Earth,Deck,Earth Action - Attack,3,5,3,true,C,C,AJV|ELE|FLR|OLD|ROS|TER|VER,AJV014,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AJV014.webp
Mc6fWtzKjhpfgWd9h99nh,"Avalon, Archangel of Rebirth",,,Light,Deck,Light - Angel Ally,,4,,true,M|V,M,DTD,DTD009,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/DTD009_BACK.webp
9hfD6tJzWCzbTMBnzgnBL,Avast Ye!,3,Pirate|Necromancer,,Deck,Pirate Necromancer Action,0,,3,true,R|P,R,AGB|GEM|SEA|SGB,AGB025,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/AGB025.webp
phCFwdjG8dKDCmr7d7F7M,Awakening,3,Guardian,Elemental,Deck,Elemental Guardian Instant,2,,,true,M,M,ELE,ELE006,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ELE006.webp
9cwfNrcbMw6CTpLWWwKnh,Awakening Bellow,1,Brute,,Deck,Brute Action,1,,3,true,C,C,RNR|RVD|WTR,RNR014,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/RNR014.webp
TLGkJ699BFbzQpDKTKj9M,Awakening Bellow,2,Brute,,Deck,Brute Action,1,,3,true,C,C,WTR,WTR033,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/WTR033.webp
GbLCWhpPJL9Fdh8zk6RMW,Awakening Bellow,3,Brute,,Deck,Brute Action,1,,3,true,C,C,RNR|WTR,RNR024,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/RNR024.webp
